dt,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
20240916,16:07:51,CNR1706908,1,CID1807270,Go Mini,Pragati Maidan,Faridabad Sector 15,2.3,19.6,0,0,0,0,1,1,84,16.09,4.3,4.5,Uber Wallet
20240516,12:35:33,CNR6236514,2,CID3761463,Auto,Tughlakabad,Ramesh Nagar,12.1,32.5,0,0,0,0,0,0,81,11.94,4,4.5,UPI
20240215,19:11:02,CNR9048385,2,CID5242973,Go Sedan,India Gate,Kashmere Gate,4.5,43.1,0,0,0,0,0,0,992,8.23,5,4.6,UPI
20240801,06:16:08,CNR1903168,2,CID1051794,Premier Sedan,Maidan Garhi,Samaypur Badli,3.6,26.5,0,0,0,0,0,0,513,49.5,4.3,4.9,UPI
20240502,19:16:35,CNR2922907,2,CID4507250,Premier Sedan,Barakhamba Road,Noida Film City,5.8,38.9,0,0,0,0,0,0,635,37.37,4.3,4.6,UPI
20240827,06:04:30,CNR7621341,2,CID1429306,Uber XL,Kashmere Gate,Jor Bagh,6.9,17,0,0,0,0,0,0,242,35.38,4.4,4.9,UPI
20241020,12:47:05,CNR5803828,2,CID1039074,Bike,Barakhamba Road,DLF City Court,12.5,20.6,0,0,0,0,0,0,1114,34.81,4.1,4.2,Uber Wallet
20240625,23:08:22,CNR4868713,2,CID2089650,Bike,Gurgaon Sector 56,Cyber Hub,9,37.7,0,0,0,0,0,0,372,20.92,3.8,4.6,UPI
20240213,06:11:32,CNR2575334,3,CID7330180,Bike,Ghitorni Village,Faridabad Sector 15,6.2,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240710,16:51:38,CNR3841045,2,CID1210899,Go Mini,Ashram,Yamuna Bank,3.5,40.2,0,0,0,0,0,0,387,23.39,4.3,4.7,Uber Wallet
20240610,07:38:34,CNR5265040,2,CID3076700,Go Sedan,Gurgaon Sector 29,Mansarovar Park,7.1,31.6,0,0,0,0,0,0,767,30.82,4.6,4.9,UPI
20240711,14:42:27,CNR8112878,2,CID4809063,Auto,Shahdara,Paharganj,7.1,24.4,0,0,0,0,0,0,447,21.31,4.5,4.1,UPI
20240620,07:14:32,CNR4617937,2,CID7348314,Premier Sedan,Sultanpur,Delhi Gate,6.7,33.5,0,0,0,0,0,0,500,20.41,4.3,4.7,Credit Card
20241118,16:38:12,CNR7311169,3,CID2529885,eBike,Noida Film City,Vasant Kunj,7.2,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240305,12:21:00,CNR7340396,2,CID7334750,Go Mini,Gurgaon Sector 29,Dilshad Garden,3.7,38.9,0,0,0,0,0,0,446,25.94,4.9,4.3,Debit Card
20240112,09:19:16,CNR4259279,3,CID7993999,eBike,Jor Bagh,Golf Course Road,11.6,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240517,01:08:21,CNR7554746,2,CID3234126,eBike,Huda City Centre,Aya Nagar,2.6,32.9,0,0,0,0,0,0,125,39.16,4.1,4.9,UPI
20240513,21:08:35,CNR9430550,2,CID3901448,Go Sedan,Dilshad Garden,Subhash Nagar,11.4,17.2,0,0,0,0,0,0,419,23.79,4.3,4.7,Uber Wallet
20240104,06:58:58,CNR9984761,3,CID1201304,Go Sedan,Saket,Old Gurgaon,3.3,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240619,22:02:03,CNR4112922,2,CID8248967,Go Sedan,Basai Dhankot,Qutub Minar,4.7,17.7,0,0,0,0,0,0,477,41.93,4.6,4.9,Cash
20240701,18:52:02,CNR5939223,3,CID1109267,Go Sedan,Basai Dhankot,Mandi House,5.8,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20241105,17:11:41,CNR7645307,3,CID6238168,Go Sedan,Jor Bagh,Sadar Bazar Gurgaon,8,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240426,21:03:12,CNR4722464,2,CID7557487,Auto,Anand Vihar,IMT Manesar,11.3,33,0,0,0,0,0,0,352,6.71,4.2,4.7,UPI
20240222,22:48:26,CNR3191144,3,CID5636263,Bike,Ashram,Bhiwadi,11.1,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20241204,14:09:18,CNR4720063,2,CID1461597,Go Sedan,Munirka,Sushant Lok,7.4,39,0,0,0,0,0,0,117,15.63,4.6,4.5,UPI
20241110,09:58:14,CNR6216825,3,CID3685295,Go Sedan,Vishwavidyalaya,Bhikaji Cama Place,9.4,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20241212,12:01:07,CNR5314934,2,CID1026547,Go Sedan,Tis Hazari,Arjangarh,9.3,28.5,0,0,0,0,0,0,51,29.8,4.6,3.9,UPI
20240302,22:28:52,CNR5517193,2,CID9143442,Uber XL,Malviya Nagar,Sohna Road,6,26.6,0,0,0,0,0,0,81,5.59,4.9,4.2,Cash
20240712,16:39:57,CNR8412946,3,CID7723858,Go Mini,Nawada,Hero Honda Chowk,8.2,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20241217,19:11:24,CNR1867567,1,CID6010303,Premier Sedan,Qutub Minar,Ghitorni,7.2,18.4,0,0,0,0,1,3,635,6.57,4.3,4.5,UPI
20240829,21:01:54,CNR3455701,2,CID9643714,Bike,Munirka,Tis Hazari,13.5,41.8,0,0,0,0,0,0,51,4.44,4.4,4.7,Uber Wallet
20240325,18:40:11,CNR5149854,2,CID9975388,Go Sedan,Akshardham,IGNOU Road,4.9,33,0,0,0,0,0,0,469,26.93,4.3,4.9,UPI
20240630,21:34:48,CNR6027511,2,CID6080643,Bike,Udyog Vihar Phase 4,Greater Kailash,9.9,22,0,0,0,0,0,0,320,28.78,4.2,4.5,UPI
20240718,02:41:57,CNR4569804,2,CID8474448,Go Mini,Raj Nagar Extension,IMT Manesar,13.3,24.6,0,0,0,0,0,0,726,12.98,4.2,4.3,Debit Card
20240314,23:23:23,CNR7585582,1,CID1607386,Auto,Ghitorni,Noida Film City,2,10.3,0,0,0,0,1,3,68,19.06,4.3,4.5,Cash
20240926,12:23:13,CNR5534901,1,CID9231793,eBike,Akshardham,Keshav Puram,4.4,15.7,0,0,0,0,1,1,136,14,4.3,4.5,Debit Card
20240915,20:23:02,CNR5784218,2,CID1814194,Go Sedan,Nawada,New Delhi Railway Station,8.8,16.8,0,0,0,0,0,0,455,43.06,3.8,4.3,UPI
20240512,10:16:09,CNR6349771,2,CID5577961,Auto,Lajpat Nagar,Shivaji Park,2.6,22.2,0,0,0,0,0,0,995,38.96,4.7,4.9,Debit Card
20241116,19:05:30,CNR3708287,2,CID2958217,Uber XL,Aya Nagar,Meerut,2.7,25.8,0,0,0,0,0,0,1179,18.87,4.9,4.6,Uber Wallet
20240719,16:57:27,CNR8365625,2,CID4463605,Bike,Lok Kalyan Marg,Maidan Garhi,11,33.1,0,0,0,0,0,0,525,47.88,4.2,4.6,Uber Wallet
20241202,20:04:25,CNR7435840,3,CID9084957,Auto,Nawada,Pulbangash,11.3,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240808,14:29:16,CNR8577529,3,CID8121948,Auto,Punjabi Bagh,Badshahpur,6.9,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240915,22:06:40,CNR6158921,2,CID4203688,Go Sedan,Ramesh Nagar,Keshav Puram,5.1,27.9,0,0,0,0,0,0,300,5.7,4.2,4.6,UPI
20240530,18:57:34,CNR7484371,2,CID7265108,Go Sedan,Maidan Garhi,Sarai Kale Khan,11.1,18.4,0,0,0,0,0,0,202,4.62,3.2,4.1,UPI
20241205,07:56:34,CNR9301716,2,CID4647277,Premier Sedan,Greater Kailash,Green Park,6.3,34.1,0,0,0,0,0,0,475,42.26,4.3,4.2,Cash
20240716,19:23:06,CNR6511558,2,CID5808222,Go Sedan,Sarojini Nagar,Saidulajab,6.1,17,0,0,0,0,0,0,833,19.49,4,3.4,Debit Card
20240614,16:59:15,CNR1801249,3,CID2012161,Go Sedan,Satguru Ram Singh Marg,Kashmere Gate,3.9,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240106,20:53:36,CNR5712520,2,CID8152575,Go Mini,Palam Vihar,Shahdara,7.3,33.1,0,0,0,0,0,0,158,40.36,3.7,4.9,UPI
20240228,03:21:43,CNR1038498,2,CID6242930,Bike,GTB Nagar,Palam Vihar,10,36.9,0,0,0,0,0,0,155,42.59,4.7,3.2,Cash
20240426,18:49:22,CNR2395349,3,CID3389825,Auto,Vatika Chowk,Pulbangash,9.3,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240331,08:32:26,CNR4896767,2,CID6418422,Auto,Cyber Hub,Mundka,10.5,33.9,0,0,0,0,0,0,107,21.68,4.3,4.9,UPI
20240404,16:33:57,CNR5047025,2,CID6365387,Go Mini,Adarsh Nagar,Rohini West,6.8,22.4,0,0,0,0,0,0,151,29.9,4.6,4.6,UPI
20240507,21:10:50,CNR7514462,2,CID5973257,Go Mini,Golf Course Road,Bhikaji Cama Place,10.7,30.4,0,0,0,0,0,0,187,42.27,4.3,4.8,Cash
20240615,19:12:37,CNR5269641,2,CID8225890,Go Mini,IIT Delhi,Basai Dhankot,12.3,34.6,0,0,0,0,0,0,1543,49.71,4.4,5,Cash
20240614,20:58:12,CNR9927786,2,CID8378909,eBike,Punjabi Bagh,Gurgaon Sector 56,3.8,20.2,0,0,0,0,0,0,432,32.56,4.2,5,UPI
20240304,21:24:16,CNR9619867,4,CID9032039,Go Sedan,Civil Lines Gurgaon,Moti Nagar,10.2,28.8,1,1,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240123,10:28:09,CNR7250271,1,CID9448818,Go Sedan,Udyog Vihar Phase 4,Anand Vihar ISBT,4.4,23.6,0,0,0,0,1,1,195,14.49,4.3,4.5,Uber Wallet
20241028,15:46:27,CNR5629774,2,CID8747096,Go Mini,Ghaziabad,Udyog Vihar,3.2,30.8,0,0,0,0,0,0,54,31.49,4.6,4.9,Cash
20240206,10:17:43,CNR4578797,2,CID1104786,Auto,Narsinghpur,Maidan Garhi,13.4,20,0,0,0,0,0,0,939,21.28,3.8,5,UPI
20241204,07:48:07,CNR5277125,2,CID7166980,Auto,MG Road,GTB Nagar,9.8,43.4,0,0,0,0,0,0,829,34.14,4.6,4.2,UPI
20241222,17:53:25,CNR2343017,2,CID9190683,Auto,Panchsheel Park,Gwal Pahari,8.7,27.2,0,0,0,0,0,0,314,20.66,4.6,4.3,UPI
20240824,21:09:54,CNR4356773,2,CID9031824,Go Sedan,Badarpur,Tis Hazari,11.7,30.5,0,0,0,0,0,0,1249,24.6,4.1,3.7,Cash
20240918,08:48:36,CNR1050716,2,CID3789359,Auto,Gurgaon Sector 29,South Extension,4.5,27.4,0,0,0,0,0,0,437,27.94,3.9,4.6,UPI
20241022,08:41:41,CNR7850961,2,CID5103518,Go Mini,Dwarka Sector 21,Moolchand,9.6,28.1,0,0,0,0,0,0,83,44.57,4.6,4.5,UPI
20240616,06:53:10,CNR1254363,2,CID9092173,Auto,Greater Kailash,Raj Nagar Extension,14.2,15.7,0,0,0,0,0,0,1444,15.43,4.2,3.1,Cash
20241222,09:03:55,CNR6569789,3,CID3372949,Go Mini,Pataudi Chowk,Meerut,6.5,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240702,15:25:18,CNR6092310,0,CID4998701,Premier Sedan,Bahadurgarh,Uttam Nagar,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240907,04:07:03,CNR2742692,2,CID6825812,Bike,Gwal Pahari,Golf Course Road,5.8,31.4,0,0,0,0,0,0,1368,42.88,4.3,3.8,Cash
20240705,06:41:29,CNR7165550,0,CID7694379,Bike,Punjabi Bagh,Ghitorni Village,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240503,21:53:28,CNR9101826,2,CID1875498,Auto,Tagore Garden,Narsinghpur,7.1,18,0,0,0,0,0,0,418,23.31,4.2,4.6,UPI
20240410,19:13:34,CNR7054338,2,CID5302286,Premier Sedan,Samaypur Badli,IGNOU Road,11,40,0,0,0,0,0,0,363,31.36,4.2,4.3,UPI
20240206,09:18:36,CNR5871454,2,CID8316899,Go Mini,AIIMS,Chandni Chowk,12.8,15.3,0,0,0,0,0,0,279,16.68,4.1,4.9,Cash
20240422,17:13:32,CNR4399523,2,CID2089022,Go Mini,Hero Honda Chowk,AIIMS,5.1,39.9,0,0,0,0,0,0,332,49.06,4.4,4.6,Cash
20240925,18:58:35,CNR9707820,2,CID2183387,Auto,Delhi Gate,Gurgaon Sector 29,4.7,37.9,0,0,0,0,0,0,448,28.34,4.3,4.9,UPI
20240708,18:18:13,CNR2693001,4,CID1889689,Bike,Rohini West,Peeragarhi,11.2,28.8,1,5,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240604,15:49:09,CNR3363167,2,CID8741995,Go Sedan,Badarpur,Ambience Mall,12.9,29.7,0,0,0,0,0,0,64,38.65,3.5,5,UPI
20241210,14:20:31,CNR9573367,2,CID7080252,Go Sedan,Mandi House,Rohini,4.2,18.9,0,0,0,0,0,0,682,3.05,4.7,4.3,UPI
20240727,10:59:44,CNR4563554,0,CID3656786,Go Mini,Chanakyapuri,Munirka,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240713,02:49:21,CNR3121090,2,CID1670641,Go Mini,Mandi House,India Gate,5.2,37.8,0,0,0,0,0,0,488,41.81,4.2,4.1,UPI
20240614,11:41:45,CNR2969701,4,CID1401223,Auto,Delhi Gate,Chandni Chowk,16.9,28.8,1,4,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241016,21:30:28,CNR3590282,2,CID7281467,Go Sedan,Barakhamba Road,Ghaziabad,3.9,40.6,0,0,0,0,0,0,953,31.28,4.9,4.7,Cash
20240505,19:10:02,CNR5792733,2,CID2894784,Go Sedan,Jor Bagh,Azadpur,9.9,15.6,0,0,0,0,0,0,965,34.5,4.1,4.2,UPI
20240218,16:24:39,CNR7417036,2,CID8283589,Go Sedan,Khan Market,Green Park,10,40.6,0,0,0,0,0,0,405,13.1,3.6,4.6,Credit Card
20240814,14:34:57,CNR7957879,0,CID3277993,Auto,Satguru Ram Singh Marg,Sikanderpur,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240307,10:59:58,CNR3649243,3,CID2049171,Go Mini,Meerut,Vasant Kunj,10.2,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240829,17:11:13,CNR8918353,2,CID4955715,Go Sedan,Udyog Vihar Phase 4,Kalkaji,5,23.7,0,0,0,0,0,0,423,9.93,4.4,4.9,UPI
20240628,23:11:32,CNR1343265,4,CID2749175,Go Sedan,RK Puram,Panipat,11.9,28.8,1,2,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241224,10:03:37,CNR1390232,0,CID6307524,Auto,GTB Nagar,Jasola,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240525,08:42:50,CNR3047231,2,CID5464558,Auto,Akshardham,Bahadurgarh,11.1,31.9,0,0,0,0,0,0,264,31.93,3.7,4.2,UPI
20240201,09:13:13,CNR5380412,2,CID8125937,Go Mini,Shivaji Park,Hauz Khas,11.2,31.3,0,0,0,0,0,0,249,34.73,4.2,4.9,UPI
20240310,21:06:20,CNR4886117,2,CID2026490,Auto,Jasola,Delhi Gate,13.5,32.9,0,0,0,0,0,0,628,31.51,4.9,4.9,Cash
20240303,13:48:25,CNR1155206,1,CID3865002,Uber XL,IMT Manesar,Lok Kalyan Marg,4.1,19.7,0,0,0,0,1,2,110,14.46,4.3,4.5,UPI
20241026,13:44:51,CNR7623737,3,CID6954811,eBike,Gurgaon Sector 56,Pragati Maidan,9.3,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240711,20:20:54,CNR5468556,2,CID4533250,Bike,Udyog Bhawan,Mundka,7.7,15.9,0,0,0,0,0,0,190,10.27,4.7,4.8,UPI
20240404,08:50:10,CNR8037805,2,CID2099192,Premier Sedan,Rajiv Chowk,Okhla,5.2,23.1,0,0,0,0,0,0,264,46.07,4.3,3.1,Uber Wallet
20240906,16:16:28,CNR5137585,4,CID3906781,Go Sedan,Badarpur,Vaishali,7.6,28.8,1,3,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241220,10:45:14,CNR5622847,2,CID7679264,Bike,Panipat,New Colony,10,37.3,0,0,0,0,0,0,147,45.51,4.3,4.5,UPI
20240704,11:00:26,CNR4461457,0,CID8192836,Go Mini,Noida Film City,Kirti Nagar,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240925,15:55:15,CNR3788830,2,CID1892630,Auto,Vidhan Sabha,Kaushambi,4.4,28.1,0,0,0,0,0,0,953,34.9,4.4,4.8,UPI
20241017,17:46:59,CNR8254837,2,CID5350125,Go Mini,AIIMS,Ashok Park Main,14.9,20.9,0,0,0,0,0,0,654,30.87,4.3,4.9,Cash
20240601,08:04:36,CNR5483670,2,CID3570152,Go Sedan,Panchsheel Park,Sarai Kale Khan,8.4,19.7,0,0,0,0,0,0,427,37.07,4.1,4.9,Cash
20241225,05:04:40,CNR7372127,3,CID2108992,Go Mini,Udyog Bhawan,Civil Lines Gurgaon,11.8,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240704,08:02:57,CNR5166870,2,CID9712348,Auto,Keshav Puram,Mayur Vihar,5.8,25.5,0,0,0,0,0,0,610,35.38,4.4,4.3,Uber Wallet
20240423,11:09:18,CNR1915557,2,CID8572565,Bike,Pragati Maidan,Raj Nagar Extension,7.1,42.5,0,0,0,0,0,0,648,19.61,4.2,5,UPI
20240211,18:46:31,CNR3460247,2,CID7449191,Bike,Punjabi Bagh,Green Park,8.8,40.4,0,0,0,0,0,0,792,23.82,3.2,4.3,Cash
20240428,14:03:27,CNR8192412,2,CID3617414,Go Mini,Keshav Puram,Tughlakabad,13.6,29.8,0,0,0,0,0,0,676,39.98,3.6,4.7,UPI
20240322,21:49:01,CNR7439127,2,CID2424398,Bike,Raj Nagar Extension,Moolchand,5.1,22.4,0,0,0,0,0,0,389,27.16,3.6,3.9,Uber Wallet
20240428,07:28:54,CNR3712135,2,CID7174383,Premier Sedan,Jhilmil,Malviya Nagar,11.4,42.6,0,0,0,0,0,0,74,48.45,4.1,3.9,Uber Wallet
20240501,09:30:03,CNR1675599,3,CID9232923,Auto,Saket A Block,Old Gurgaon,8.2,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240112,18:48:40,CNR1935772,3,CID2909332,Go Sedan,Central Secretariat,Janakpuri,10.8,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240507,20:05:26,CNR4730676,2,CID5429248,Auto,Noida Sector 18,Malviya Nagar,9.4,41.6,0,0,0,0,0,0,465,25.05,4.4,4.9,Credit Card
20240827,09:40:17,CNR6139544,2,CID9812979,Auto,Khan Market,New Delhi Railway Station,5.3,43.6,0,0,0,0,0,0,932,40.21,4.1,4.1,UPI
20240403,19:47:28,CNR3805926,2,CID1837528,Premier Sedan,ITO,Noida Film City,10.8,33.7,0,0,0,0,0,0,191,44.48,3.8,4.9,Cash
20240421,12:27:17,CNR5129655,2,CID6449078,Bike,India Gate,Shastri Nagar,5.2,34.9,0,0,0,0,0,0,770,6.82,4.3,4.8,UPI
20240915,19:41:11,CNR8725828,2,CID5970413,Go Mini,Indraprastha,IGI Airport,14.3,23.4,0,0,0,0,0,0,514,16.21,4.3,3.8,UPI
20240514,14:17:08,CNR6557966,3,CID9646686,Go Mini,Jasola,Rohini,11.7,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240918,18:07:44,CNR5403690,2,CID2856626,Go Sedan,Botanical Garden,Mansarovar Park,11.7,17.3,0,0,0,0,0,0,349,12.9,4.2,5,UPI
20240727,21:55:25,CNR4969264,3,CID8159457,Go Mini,Narsinghpur,Inderlok,10.1,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20241007,16:22:15,CNR6028710,2,CID1715075,eBike,Janakpuri,Golf Course Road,9.2,41.2,0,0,0,0,0,0,267,12.22,4.3,4.1,Cash
20241119,07:50:54,CNR3761377,0,CID2461173,eBike,Ashok Park Main,Lok Kalyan Marg,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240627,17:13:13,CNR2650074,2,CID5603156,Go Mini,Samaypur Badli,Ghitorni,4.4,37,0,0,0,0,0,0,325,3.95,3.8,4.8,UPI
20240316,19:36:59,CNR7381283,2,CID8868738,Go Sedan,Laxmi Nagar,Pragati Maidan,4.3,15.6,0,0,0,0,0,0,156,42.87,3.9,4.2,Cash
20240616,21:03:43,CNR2531495,2,CID7656183,Bike,Lok Kalyan Marg,IGNOU Road,5.2,27.3,0,0,0,0,0,0,689,39.84,4.3,4.9,UPI
20240413,11:19:15,CNR1939605,2,CID1229469,Auto,Munirka,Pulbangash,13.6,40.4,0,0,0,0,0,0,491,4.19,3.8,3.9,Credit Card
20240809,03:34:51,CNR5149041,2,CID6951861,Go Sedan,Noida Sector 18,Tilak Nagar,10.1,32.5,0,0,0,0,0,0,304,6.18,4.2,4.3,Credit Card
20241128,20:44:46,CNR7041241,3,CID1368334,Go Mini,Gwal Pahari,Rohini East,12,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240830,19:00:23,CNR8035160,4,CID5283020,Auto,Connaught Place,Uttam Nagar,12.6,28.8,1,2,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240711,20:29:02,CNR1918341,2,CID7417050,Auto,Pitampura,Paschim Vihar,14.8,44.4,0,0,0,0,0,0,697,4.56,4.5,4.6,UPI
20240725,19:28:35,CNR9600846,2,CID8949589,Auto,Udyog Bhawan,Janakpuri,3.8,20.1,0,0,0,0,0,0,679,47.56,4.2,4.9,UPI
20240817,18:35:05,CNR2775291,1,CID9116623,Premier Sedan,Jahangirpuri,Indirapuram,2.9,18,0,0,0,0,1,2,713,14.65,4.3,4.5,Cash
20240218,18:57:12,CNR4263854,3,CID3967495,Go Sedan,Tughlakabad,Vidhan Sabha,8.6,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240616,10:12:54,CNR4635401,2,CID3741723,Go Mini,Anand Vihar,Gurgaon Sector 56,10,18.5,0,0,0,0,0,0,683,32.15,4.6,4,UPI
20240708,21:04:51,CNR2135475,2,CID8123696,Go Sedan,Vatika Chowk,Paharganj,7.8,36.4,0,0,0,0,0,0,91,23.5,4,4.3,UPI
20240226,14:46:21,CNR2438435,1,CID7928240,eBike,Central Secretariat,Sikanderpur,3.1,12.4,0,0,0,0,1,2,396,16.61,4.3,4.5,UPI
20240228,16:43:09,CNR2068345,2,CID1975343,Go Sedan,Govindpuri,Kalkaji,8.5,35.7,0,0,0,0,0,0,769,18.14,4.4,4.1,Cash
20241227,01:14:14,CNR6107939,2,CID3244272,Bike,Welcome,DLF Phase 3,2.3,16.4,0,0,0,0,0,0,323,31.1,3.6,4.6,Uber Wallet
20241206,16:09:31,CNR6577172,1,CID5963264,Premier Sedan,Preet Vihar,Mehrauli,3.6,27.7,0,0,0,0,1,2,627,3.74,4.3,4.5,Uber Wallet
20240513,18:47:50,CNR1957129,2,CID5761924,Auto,Noida Extension,Old Gurgaon,12.9,26,0,0,0,0,0,0,134,13.99,4.8,4.1,Cash
20240509,17:14:18,CNR1531092,2,CID7911273,Go Mini,Kanhaiya Nagar,Satguru Ram Singh Marg,12.1,33.6,0,0,0,0,0,0,940,5.04,4.6,4.6,Credit Card
20241119,21:04:42,CNR6891932,0,CID1466189,eBike,Seelampur,Udyog Bhawan,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240404,14:02:47,CNR2192659,2,CID5227340,Auto,Anand Vihar,Chirag Delhi,9.6,26.2,0,0,0,0,0,0,266,36.18,4.1,4.2,Uber Wallet
20241119,20:15:39,CNR6262174,2,CID4943288,Auto,Mehrauli,Karol Bagh,8.1,26.4,0,0,0,0,0,0,484,13.21,4.5,4.3,Uber Wallet
20240604,20:15:11,CNR7791863,2,CID1873624,Go Sedan,Indirapuram,Noida Sector 62,5.6,19.2,0,0,0,0,0,0,250,6.06,4.3,4.7,Cash
20240813,13:22:10,CNR8243301,3,CID7666967,Auto,IGI Airport,Civil Lines Gurgaon,9.3,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20241225,11:03:11,CNR9897424,1,CID8433669,Bike,Saket,Noida Extension,8.8,20,0,0,0,0,1,3,361,14.61,4.3,4.5,UPI
20240630,11:57:59,CNR5745004,2,CID8137475,Go Mini,Basai Dhankot,Shivaji Park,2.6,21,0,0,0,0,0,0,224,48.08,5,4.6,Cash
20240120,21:15:24,CNR9659819,4,CID5653812,Go Mini,Huda City Centre,Hauz Rani,8.5,28.8,1,2,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240410,11:34:22,CNR8084453,2,CID5057901,Premier Sedan,Vatika Chowk,Saidulajab,12.8,36.8,0,0,0,0,0,0,669,39.51,3.6,4.2,Cash
20240728,09:55:49,CNR6574173,4,CID6454968,Go Sedan,Gurgaon Sector 29,Kherki Daula Toll,8.7,28.8,1,2,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240804,08:25:20,CNR4467044,3,CID9935423,Auto,Kalkaji,INA Market,8.8,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240805,15:40:40,CNR3334608,2,CID2336782,Go Mini,GTB Nagar,Kalkaji,5.2,31.7,0,0,0,0,0,0,207,7.83,4.4,3.9,Uber Wallet
20240816,12:45:03,CNR3901250,2,CID4369282,Go Sedan,Rajiv Nagar,Meerut,13.2,35.8,0,0,0,0,0,0,227,12.34,4.1,3.1,Cash
20240321,01:29:50,CNR3899180,2,CID3915373,Premier Sedan,Panchsheel Park,Yamuna Bank,2.3,33.8,0,0,0,0,0,0,771,36.7,3.5,4.6,UPI
20240429,22:39:08,CNR7686844,3,CID4485200,Auto,Sonipat,GTB Nagar,9.1,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240506,13:35:55,CNR7619619,2,CID9964707,Auto,Sadar Bazar Gurgaon,Chanakyapuri,14.2,26.4,0,0,0,0,0,0,441,31.5,4.7,3.1,Uber Wallet
20240913,15:20:50,CNR3128056,3,CID1669827,Go Sedan,Netaji Subhash Place,Kashmere Gate ISBT,11.2,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240518,06:30:30,CNR2415257,2,CID6909825,Premier Sedan,Lajpat Nagar,Rohini,12.4,21.6,0,0,0,0,0,0,788,4.26,4.2,4.5,UPI
20241006,21:53:22,CNR9756448,2,CID6952097,Auto,Indraprastha,Panipat,13.3,41.6,0,0,0,0,0,0,459,46.74,5,4.9,UPI
20241010,03:56:19,CNR5071968,2,CID7384045,Go Sedan,Panchsheel Park,Yamuna Bank,4.7,42.5,0,0,0,0,0,0,473,48.35,4.7,3.8,Cash
20240514,06:39:13,CNR9262105,2,CID3597216,Bike,Noida Sector 62,DLF City Court,14.5,19.8,0,0,0,0,0,0,503,49.87,4.3,4.7,Cash
